timestamp,chassis.power_fb.power @ 0x200009CC,chassis.power_prediction.total_power @ 0x20000A44
391.423280,2.807519,0.000000
391.424592,2.765904,0.000000
391.425975,2.765904,0.000000
391.428287,2.765904,0.000000
391.429643,2.765904,0.000000
391.431116,2.765904,0.000000
391.432672,2.765904,0.000000
391.437288,2.765904,0.000000
391.438560,2.765904,0.000000
391.440095,2.765904,0.000000
391.441786,2.765904,0.000000
391.443370,2.765904,0.000000
391.446249,2.765904,0.000000
391.447611,2.765904,0.000000
391.448967,2.765904,0.000000
391.450374,2.759341,0.000000
391.454513,3.159148,0.000000
391.455830,3.038549,0.000000
391.458624,3.016964,0.000000
391.460058,3.008193,0.000000
391.461386,2.807832,0.000000
391.463403,2.960265,0.000000
391.466425,3.006474,0.000000
391.467766,3.008323,0.000000
391.469497,3.008384,0.000000
391.472905,2.769411,0.000000
391.474196,2.769411,0.000000
391.475539,2.769411,0.000000
391.477157,2.769411,0.000000
391.479622,2.769411,0.000000
391.481214,2.769411,0.000000
391.483078,2.769411,0.000000
391.484467,2.769411,0.000000
391.486679,2.769411,0.000000
391.488022,2.769411,0.000000
391.489367,2.769411,0.000000
391.490625,2.769411,0.000000
391.492017,2.769411,0.000000
391.493362,2.769411,0.000000
391.495165,2.769411,0.000000
391.496683,2.769411,0.000000
391.498017,2.769411,0.000000
391.499382,2.769411,0.000000
391.500710,2.769411,0.000000
391.502396,2.769411,0.000000
391.503716,2.769411,0.000000
391.505073,2.769411,0.000000
391.508740,2.769411,0.000000
391.510059,2.769411,0.000000
391.511413,2.769411,0.000000
391.512687,2.769411,0.000000
391.515560,2.769411,0.000000
391.516946,2.769411,0.000000
391.518381,2.769411,0.000000
391.519696,2.769411,0.000000
391.521064,2.769411,0.000000
391.522415,2.769411,0.000000
391.523708,2.769411,0.000000
391.525079,2.769411,0.000000
391.526510,2.769411,0.000000
391.528366,2.769411,0.000000
391.529990,2.769411,0.000000
391.531364,2.769411,0.000000
391.532697,2.769411,0.000000
391.534239,2.769411,0.000000
391.535514,2.769411,0.000000
391.536777,2.769411,0.000000
391.538178,2.769411,0.000000
391.539531,2.769411,0.000000
391.540825,2.769411,0.000000
391.542115,2.769411,0.000000
391.543611,2.769411,0.000000
391.544959,2.769411,0.000000
391.546496,2.769411,0.000000
391.547795,2.769411,0.000000
391.549248,2.769411,0.000000
391.550617,2.769411,0.000000
391.552071,2.769411,0.000000
391.555612,2.769411,0.000000
391.557285,2.769411,0.000000
391.559220,3.040872,0.000000
391.560509,3.215454,0.000000
391.561878,3.047891,0.000000
391.564481,3.209276,0.000000
391.567443,3.054211,0.000000
391.568794,3.017562,0.000000
391.571534,2.799507,0.000000
391.572880,2.966621,0.000000
391.574249,2.806553,0.000000
391.575568,3.046481,0.000000
391.579305,2.811123,0.000000
391.581024,2.958829,0.000000
391.582391,2.998486,0.000000
391.585999,3.004791,0.000000
391.587378,3.004791,0.000000
391.588668,3.004791,0.000000
391.591770,3.004791,0.000000
391.593667,3.004791,0.000000
391.595098,3.004791,0.000000
391.596446,3.004791,0.000000
391.603108,3.004791,0.000000
391.606028,3.004791,0.000000
391.607371,3.004791,0.000000
391.608705,3.004791,0.000000
391.609991,3.004791,0.000000
391.611275,3.004791,0.000000
391.616640,3.007678,0.000000
391.618077,3.006336,0.000000
391.619539,3.007987,0.000000
391.620867,3.048495,0.000000
391.622216,3.216979,0.000000
391.624213,3.016743,0.000000
391.625559,3.008734,0.000000
391.627074,3.409587,0.000000
391.628530,3.024447,0.000000
391.630503,2.848594,0.000000
391.631842,3.176999,0.000000
391.634562,3.001726,0.000000
391.635872,3.001726,0.000000
391.637189,3.205545,0.000000
391.642087,2.847269,0.000000
391.643431,2.847269,0.000000
391.644734,2.847269,0.000000
391.646816,2.847269,0.000000
391.648116,2.847269,0.000000
391.649727,2.847269,0.000000
391.651041,2.847269,0.000000
391.653002,2.847269,0.000000
391.654373,2.847269,0.000000
391.658685,2.847269,0.000000
391.661713,2.847269,0.000000
391.663392,2.976174,0.000000
391.664720,2.976174,0.000000
391.666050,2.976174,0.000000
391.667915,2.976174,0.000000
391.669524,2.976174,0.000000
391.671044,2.976174,0.000000
391.672384,2.976174,0.000000
391.674074,2.976174,0.000000
391.675432,3.003875,0.000000
391.678135,2.805967,0.000000
391.679806,2.967913,0.000000
391.681093,2.806221,0.000000
391.682372,2.967964,0.000000
391.683693,2.886447,0.000000
391.685442,3.184569,0.000000
391.686677,2.843074,0.000000
391.688038,3.001787,0.000000
391.689622,3.205557,0.000000
391.691082,3.018206,0.000000
391.692418,3.010361,0.000000
391.693707,2.808232,0.000000
391.695026,3.200953,0.000000
391.697962,3.170388,0.000000
391.699541,2.840238,0.000000
391.700912,3.002058,0.000000
391.702248,2.805826,0.000000
391.705207,2.767325,0.000000
391.706662,2.960185,0.000000
391.708100,2.960185,0.000000
391.710940,2.960185,0.000000
391.712257,2.998757,0.000000
391.713643,2.998757,0.000000
391.715050,2.998757,0.000000
391.717894,2.998757,0.000000
391.719440,2.998757,0.000000
391.720996,2.998757,0.000000
391.722408,2.807454,0.000000
391.726641,2.765891,0.000000
391.728011,3.160458,0.000000
391.729481,3.036891,0.000000
391.732420,3.209073,0.000000
391.733777,2.775755,0.000000
391.735070,2.761311,0.000000
391.736385,2.958982,0.000000
391.739030,3.008005,0.000000
391.740374,2.814486,0.000000
391.747776,2.960531,0.000000
391.749062,2.998826,0.000000
391.751497,3.056458,0.000000
391.752787,3.018012,0.000000
391.754133,3.210882,0.000000
391.761050,3.239186,0.000000
391.762390,3.239186,0.000000
391.763955,3.239186,0.000000
391.771161,3.239186,0.000000
391.777992,2.769574,0.000000
391.779392,2.998847,0.000000
391.780722,3.006489,0.000000
391.782040,3.008323,0.000000
391.783411,3.008385,0.000000
391.784740,3.208957,0.000000
391.786052,3.016422,0.000000
391.787801,2.811204,0.000000
391.789633,2.801712,0.000000
391.791074,2.757700,0.000000
391.792399,2.956340,0.000000
391.793692,2.795668,0.000000
391.794989,2.799331,0.000000
391.796270,2.964666,0.000000
391.797865,2.999653,0.000000
391.799167,3.206914,0.000000
391.800488,3.206914,0.000000
391.802031,3.206914,0.000000
391.806600,3.206914,0.000000
391.807937,3.048103,0.000000
391.809511,3.016340,0.000000
391.810797,3.208468,0.000000
391.812147,3.050333,0.000000
391.813460,3.050333,0.000000
391.814726,3.050333,0.000000
391.816058,3.050333,0.000000
391.817413,3.050333,0.000000
391.818710,3.050333,0.000000
391.820066,3.050333,0.000000
391.823390,3.050333,0.000000
391.824740,3.050333,0.000000
391.826071,2.816227,0.000000
391.827421,3.006863,0.000000
391.831298,3.008092,0.000000
391.832624,3.008004,0.000000
391.834180,2.806001,0.000000
391.837580,2.845947,0.000000
391.838911,2.975909,0.000000
391.840241,3.001902,0.000000
391.841588,3.006220,0.000000
391.843242,3.007964,0.000000
391.847871,2.976070,0.000000
391.850601,2.974049,0.000000
391.852176,2.799210,0.000000
391.853477,2.799210,0.000000
391.854867,2.799210,0.000000
391.857648,2.799210,0.000000
391.859123,2.799210,0.000000
391.863678,2.766002,0.000000
391.865158,2.766002,0.000000
391.866431,2.766002,0.000000
391.867804,2.766002,0.000000
391.869109,2.766002,0.000000
391.870453,2.766002,0.000000
391.872386,2.766002,0.000000
391.877728,2.766002,0.000000
391.879420,2.766002,0.000000
391.883479,2.766002,0.000000
391.886286,2.766002,0.000000
391.887860,2.766002,0.000000
391.889181,2.766002,0.000000
391.890551,2.766002,0.000000
391.893277,2.766002,0.000000
391.894939,2.766002,0.000000
391.896519,2.766002,0.000000
391.897969,2.766002,0.000000
391.899244,2.766002,0.000000
391.900597,2.766002,0.000000
391.901871,2.766002,0.000000
391.903166,2.766002,0.000000
391.904481,2.766002,0.000000
391.905790,2.766002,0.000000
391.907078,2.766002,0.000000
391.908606,2.766002,0.000000
391.909970,2.766002,0.000000
391.911310,2.766002,0.000000
391.912590,2.766002,0.000000
391.913964,2.766002,0.000000
391.915273,2.766002,0.000000
391.916666,2.766002,0.000000
391.918179,2.766002,0.000000
391.919475,2.766002,0.000000
391.920735,2.766002,0.000000
391.922044,2.766002,0.000000
391.923399,2.766002,0.000000
391.927651,2.766002,0.000000
391.932020,2.766002,0.000000
391.933507,2.766002,0.000000
391.934833,2.766002,0.000000
391.936173,2.766002,0.000000
391.937509,2.766002,0.000000
391.939042,2.766002,0.000000
391.940535,2.766002,0.000000
391.942030,2.766002,0.000000
391.943410,2.766002,0.000000
391.944673,2.766002,0.000000
391.949966,2.766002,0.000000
391.951298,2.766002,0.000000
391.952614,2.766002,0.000000
391.953915,2.766002,0.000000
391.957373,2.766002,0.000000
391.959162,2.766002,0.000000
391.966493,2.766002,0.000000
391.967835,2.766002,0.000000
391.970322,2.766002,0.000000
391.971677,2.766002,0.000000
391.977547,2.766002,0.000000
391.978898,2.766002,0.000000
391.980253,2.766002,0.000000
391.983610,2.766002,0.000000
391.984932,2.766002,0.000000
391.986230,2.766002,0.000000
391.987577,2.766002,0.000000
391.989112,2.766002,0.000000
391.990394,2.766002,0.000000
391.991840,2.766002,0.000000
391.993135,2.766002,0.000000
391.995393,2.996784,0.000000
391.996832,3.204557,0.000000
391.998192,2.976134,0.000000
391.999514,3.204587,0.000000
392.000852,3.047637,0.000000
392.002123,3.011889,0.000000
392.003628,3.007178,0.000000
392.005453,3.007967,0.000000
392.006711,3.008313,0.000000
392.008021,2.967932,0.000000
392.009536,2.967932,0.000000
392.012561,3.162582,0.000000
392.013895,2.836916,0.000000
392.015185,2.760517,0.000000
392.016527,2.956903,0.000000
392.019279,3.214190,0.000000
392.020972,3.214727,0.000000
392.022388,3.049665,0.000000
392.023725,3.049665,0.000000
392.025078,3.049665,0.000000
392.026536,3.049665,0.000000
392.027965,3.049665,0.000000
392.029243,3.049665,0.000000
392.030550,3.049665,0.000000
392.031846,3.049665,0.000000
392.033434,3.049665,0.000000
392.034823,3.049665,0.000000
392.036616,3.049665,0.000000
392.038058,3.049665,0.000000
392.039383,3.049665,0.000000
392.040976,3.049665,0.000000
392.042280,3.049665,0.000000
392.043782,3.049665,0.000000
392.045062,3.049665,0.000000
392.046392,3.049665,0.000000
392.050795,3.049665,0.000000
392.052180,3.049665,0.000000
392.054117,3.049665,0.000000
392.055916,3.049665,0.000000
392.059386,2.814333,0.000000
392.060746,2.814333,0.000000
392.062051,2.814333,0.000000
392.063397,2.814333,0.000000
392.064746,2.814333,0.000000
392.068723,2.814333,0.000000
392.070013,2.814333,0.000000
392.071392,2.814333,0.000000
392.072694,2.814333,0.000000
392.075821,2.814333,0.000000
392.078060,2.814333,0.000000
392.079393,2.814333,0.000000
392.082600,2.814333,0.000000
392.084133,2.814333,0.000000
392.086423,2.814333,0.000000
392.089922,2.814333,0.000000
392.091411,2.814333,0.000000
392.092894,2.814333,0.000000
392.095647,2.814333,0.000000
392.097038,2.814333,0.000000
392.098375,2.814333,0.000000
392.099733,2.814333,0.000000
392.102622,2.814333,0.000000
392.104061,2.969587,0.000000
392.105396,3.205327,0.000000
392.106834,3.045866,0.000000
392.109611,2.806380,0.000000
392.111993,3.200879,0.000000
392.113592,2.846336,0.000000
392.114914,2.775427,0.000000
392.116206,2.998697,0.000000
392.117552,3.004539,0.000000
392.119397,2.606741,0.000000
392.120685,2.727508,0.000000
392.122048,2.997164,0.000000
392.123378,3.004233,0.000000
392.124692,3.007566,0.000000
392.126048,2.809433,0.000000
392.127384,2.809433,0.000000
392.128639,2.809433,0.000000
392.129937,2.809433,0.000000
392.131634,2.809433,0.000000
392.132969,2.809433,0.000000
392.134641,2.809433,0.000000
392.136012,2.809433,0.000000
392.139067,2.809433,0.000000
392.140377,2.809433,0.000000
392.141716,2.809433,0.000000
392.143062,2.809433,0.000000
392.145993,2.809433,0.000000
392.147569,2.809433,0.000000
392.148841,2.809433,0.000000
392.154147,2.809433,0.000000
392.155487,2.809433,0.000000
392.156790,2.809433,0.000000
392.158100,2.809433,0.000000
392.159589,2.809433,0.000000
392.161088,2.809433,0.000000
392.162418,2.809433,0.000000
392.163736,2.809433,0.000000
392.165053,2.809433,0.000000
392.166395,2.809433,0.000000
392.168413,2.809433,0.000000
392.170586,2.809433,0.000000
392.171961,2.809433,0.000000
392.173280,2.809433,0.000000
392.174572,2.809433,0.000000
392.175960,2.809433,0.000000
392.177396,2.809433,0.000000
392.178687,2.809433,0.000000
392.180050,2.809433,0.000000
392.181535,2.809433,0.000000
392.182845,2.809433,0.000000
392.184204,2.809433,0.000000
392.185531,2.809433,0.000000
392.186813,2.809433,0.000000
392.188218,2.809433,0.000000
392.189489,2.809433,0.000000
392.190801,2.809433,0.000000
392.192156,2.809433,0.000000
392.193515,2.809433,0.000000
392.194797,2.809433,0.000000
392.196134,2.809433,0.000000
392.197475,2.809433,0.000000
392.198725,2.809433,0.000000
392.201556,2.809433,0.000000
392.203049,2.809433,0.000000
392.204409,2.809433,0.000000
392.206075,2.809433,0.000000
392.209093,2.809433,0.000000
392.210436,2.809433,0.000000
392.211712,2.809433,0.000000
392.216540,2.809433,0.000000
392.217890,2.809433,0.000000
392.219866,2.809433,0.000000
392.222550,2.809433,0.000000
392.223839,2.809433,0.000000
392.225221,2.809433,0.000000
392.226510,2.809433,0.000000
392.229313,2.809433,0.000000
392.230579,2.809433,0.000000
392.232129,2.809433,0.000000
392.233498,2.809433,0.000000
392.236028,2.809433,0.000000
392.237302,2.809433,0.000000
392.238762,2.809433,0.000000
392.240059,2.809433,0.000000
392.241403,2.809433,0.000000
392.242683,2.809433,0.000000
392.244123,2.809433,0.000000
392.245415,2.809433,0.000000
392.246917,2.809433,0.000000
392.248242,2.809433,0.000000
392.249846,2.809433,0.000000
392.251091,2.809433,0.000000
392.252651,2.809433,0.000000
392.254093,2.809433,0.000000
392.255674,2.809433,0.000000
392.257042,2.968607,0.000000
392.258399,2.968607,0.000000
392.264277,2.968607,0.000000
392.265817,2.968607,0.000000
392.267418,2.968607,0.000000
392.268949,2.968607,0.000000
392.275568,2.804488,0.000000
392.277297,2.804488,0.000000
392.278616,2.804488,0.000000
392.280066,2.804488,0.000000
392.281863,2.804488,0.000000
392.283893,2.804488,0.000000
392.285448,2.804488,0.000000
392.287921,2.804488,0.000000
392.289300,2.804488,0.000000
392.291001,2.804488,0.000000
392.292693,2.804488,0.000000
392.294239,2.804488,0.000000
392.295689,2.804488,0.000000
392.297054,2.804488,0.000000
392.298400,2.804488,0.000000
392.301137,2.804488,0.000000
392.302420,2.804488,0.000000
392.304014,2.804488,0.000000
392.305287,2.804488,0.000000
392.306648,3.168177,0.000000
392.308074,3.168177,0.000000
392.309856,3.168177,0.000000
392.311192,3.168177,0.000000
392.312654,3.168177,0.000000
392.313969,3.168177,0.000000
392.315293,3.168177,0.000000
392.317090,3.168177,0.000000
392.318416,3.168177,0.000000
392.319700,3.168177,0.000000
392.321676,3.168177,0.000000
392.323397,3.168177,0.000000
392.324789,3.168177,0.000000
392.327555,3.168177,0.000000
392.328845,3.168177,0.000000
392.330203,3.168177,0.000000
392.331660,3.168177,0.000000
392.335285,3.168177,0.000000
392.336624,3.168177,0.000000
392.337958,3.168177,0.000000
392.341595,3.168177,0.000000
392.342979,3.168177,0.000000
392.344293,3.168177,0.000000
392.345700,3.168177,0.000000
392.347413,3.168177,0.000000
392.348992,3.168177,0.000000
392.350426,3.168177,0.000000
392.352302,3.168177,0.000000
392.359012,3.168177,0.000000
392.361630,3.240915,0.000000
392.363109,3.240915,0.000000
392.364424,3.240915,0.000000
392.365707,3.240915,0.000000
392.367092,3.240915,0.000000
392.371398,3.240915,0.000000
392.376114,3.240915,0.000000
392.377853,3.054903,0.000000
392.379699,3.054903,0.000000
392.381059,3.054903,0.000000
392.382389,3.054903,0.000000
392.383767,3.054903,0.000000
392.385146,3.054903,0.000000
392.386447,3.054903,0.000000
392.387847,3.054903,0.000000
392.390574,3.007380,0.000000
392.392109,3.208756,0.000000
392.393456,2.847911,0.000000
392.394766,3.003516,0.000000
392.397555,2.807340,0.000000
392.398963,2.968188,0.000000
392.400956,3.166887,0.000000
392.402436,3.038177,0.000000
392.403796,3.009591,0.000000
392.405136,3.009591,0.000000
392.406638,3.006718,0.000000
392.408808,3.006718,0.000000
392.410129,3.006718,0.000000
392.411493,3.206543,0.000000
392.412937,3.206543,0.000000
392.414393,3.206543,0.000000
392.415700,3.206543,0.000000
392.417407,3.206543,0.000000
392.418749,3.206543,0.000000
392.420056,3.206543,0.000000
392.421404,3.206543,0.000000
392.422718,3.206543,0.000000
392.424053,3.206543,0.000000
392.425390,3.206543,0.000000
392.427088,3.206543,0.000000
392.429033,3.206543,0.000000
392.430819,3.206543,0.000000
392.432179,3.048029,0.000000
392.433503,3.016326,0.000000
392.435646,3.046909,0.000000
392.437091,2.809381,0.000000
392.438404,3.171236,0.000000
392.442941,3.032395,0.000000
392.444275,2.808800,0.000000
392.445689,3.169040,0.000000
392.448256,3.018008,0.000000
392.449576,3.208802,0.000000
392.451400,2.998394,0.000000
392.454271,3.006399,0.000000
392.455659,3.006399,0.000000
392.457006,2.776154,0.000000
392.461769,2.961951,0.000000
392.463035,3.210473,0.000000
392.467613,3.048815,0.000000
392.468887,3.048815,0.000000
392.470222,3.048815,0.000000
392.471868,3.048815,0.000000
392.477710,3.048815,0.000000
392.480610,3.048815,0.000000
392.481896,3.048815,0.000000
392.483285,3.048815,0.000000
392.484640,3.010016,0.000000
392.486028,3.208641,0.000000
392.488603,3.016410,0.000000
392.489862,3.010002,0.000000
392.492215,2.807904,0.000000
392.493530,2.968301,0.000000
392.494802,3.209436,0.000000
392.496213,3.048607,0.000000
392.497707,2.809448,0.000000
392.499017,2.966690,0.000000
392.500316,3.006348,0.000000
392.502116,2.809190,0.000000
392.503436,2.766238,0.000000
392.505075,3.160527,0.000000
392.506397,3.036905,0.000000
392.507627,3.047732,0.000000
392.508977,2.815706,0.000000
392.512436,2.797436,0.000000
392.514065,2.966207,0.000000
392.517007,3.208622,0.000000
392.518403,3.208622,0.000000
392.519691,3.048444,0.000000
392.521107,2.814089,0.000000
392.523981,2.814089,0.000000
392.525400,2.814089,0.000000
392.526684,2.814089,0.000000
392.528026,2.814089,0.000000
392.530936,2.814089,0.000000
392.532257,2.814089,0.000000
392.533642,2.814089,0.000000
392.535076,2.814089,0.000000
392.536423,2.814089,0.000000
392.537774,2.814089,0.000000
392.539056,2.814089,0.000000
392.540392,2.814089,0.000000
392.541847,2.814089,0.000000
392.543180,3.038820,0.000000
392.544513,3.016404,0.000000
392.545772,3.010001,0.000000
392.547055,2.809920,0.000000
392.551422,2.996853,0.000000
392.553203,3.088162,0.000000
392.554715,3.088162,0.000000
392.556060,3.011590,0.000000
392.557424,3.009038,0.000000
392.558747,2.806207,0.000000
392.563414,3.166061,0.000000
392.564870,2.839372,0.000000
392.566180,2.760967,0.000000
392.567811,2.758353,0.000000
392.569106,2.958391,0.000000
392.570437,2.797838,0.000000
392.572115,2.998057,0.000000
392.573505,2.998057,0.000000
392.574773,2.998057,0.000000
392.576084,2.998057,0.000000
392.580787,2.998057,0.000000
392.582053,2.998057,0.000000
392.583406,2.998057,0.000000
392.590074,2.998057,0.000000
392.593593,2.998057,0.000000
392.595286,2.998057,0.000000
392.596834,2.998057,0.000000
392.600070,2.998057,0.000000
392.601735,2.998057,0.000000
392.603065,2.998057,0.000000
392.604526,2.998057,0.000000
392.608114,2.998057,0.000000
392.609441,2.998057,0.000000
392.610771,2.998057,0.000000
392.613687,3.004411,0.000000
392.615080,3.004411,0.000000
392.616407,3.004411,0.000000
392.617720,3.005682,0.000000
392.619067,3.005682,0.000000
392.620422,3.005682,0.000000
392.621749,2.807297,0.000000
392.623094,2.807297,0.000000
392.624584,2.807297,0.000000
392.625901,2.807297,0.000000
392.627238,2.807297,0.000000
392.628656,2.807297,0.000000
392.630003,2.807297,0.000000
392.631691,2.807297,0.000000
392.633259,2.807297,0.000000
392.634531,2.807297,0.000000
392.635990,2.807297,0.000000
392.637333,2.807297,0.000000
392.638677,2.807297,0.000000
392.640049,2.807297,0.000000
392.642918,2.807297,0.000000
392.644270,2.807297,0.000000
392.645919,2.807297,0.000000
392.647260,2.807297,0.000000
392.650237,2.807297,0.000000
392.651515,2.807297,0.000000
392.652844,2.807297,0.000000
392.654407,2.807297,0.000000
392.655742,3.166659,0.000000
392.657043,3.040052,0.000000
392.658411,2.967634,0.000000
392.659753,3.200807,0.000000
392.661147,3.014176,0.000000
392.665509,3.014029,0.000000
392.666870,2.807206,0.000000
392.668157,3.000352,0.000000
392.669415,2.807991,0.000000
392.670734,3.168878,0.000000
392.672416,3.014819,0.000000
392.673908,2.807364,0.000000
392.675267,2.759687,0.000000
392.676779,2.758097,0.000000
392.678113,2.996468,0.000000
392.682405,2.807665,0.000000
392.683742,2.968253,0.000000
392.685097,2.966682,0.000000
392.687055,3.000056,0.000000
392.688593,3.000056,0.000000
392.689941,3.000056,0.000000
392.691321,3.000056,0.000000
392.692722,3.000056,0.000000
392.695575,3.000056,0.000000
392.696921,3.000056,0.000000
392.698233,3.000056,0.000000
392.699556,3.000056,0.000000
392.701205,3.000056,0.000000
392.703027,2.806171,0.000000
392.707674,2.806171,0.000000
392.709579,2.767394,0.000000
392.712667,2.960247,0.000000
392.714051,3.000690,0.000000
392.715485,3.209498,0.000000
392.720225,2.817644,0.000000
392.721583,2.817644,0.000000
392.722929,2.817644,0.000000
392.726102,2.817644,0.000000
392.727407,2.817644,0.000000
392.728891,2.817644,0.000000
392.730273,2.817644,0.000000
392.732909,2.817644,0.000000
392.734536,2.817644,0.000000
392.735825,2.817644,0.000000
392.737515,2.817644,0.000000
392.740758,2.817644,0.000000
392.742081,2.817644,0.000000
392.743772,2.817644,0.000000
392.745413,2.817644,0.000000
392.747240,2.817644,0.000000
392.748507,2.817644,0.000000
392.750057,2.817644,0.000000
392.751407,2.817644,0.000000
392.752702,2.968329,0.000000
392.754423,2.968329,0.000000
392.755746,2.968329,0.000000
392.757195,2.968329,0.000000
392.758587,2.968329,0.000000
392.760002,2.968329,0.000000
392.761396,2.968329,0.000000
392.762721,2.968329,0.000000
392.764037,2.968329,0.000000
392.765320,3.006797,0.000000
392.768606,3.006006,0.000000
392.770042,3.008688,0.000000
392.771447,3.008458,0.000000
392.772726,3.008411,0.000000
392.775694,3.048435,0.000000
392.777074,3.010001,0.000000
392.778713,3.006800,0.000000
392.780428,2.999981,0.000000
392.785134,3.009991,0.000000
392.786496,3.008718,0.000000
392.787803,3.010384,0.000000
392.789063,3.167199,0.000000
392.790396,3.040160,0.000000
392.791836,3.014752,0.000000
392.793212,3.009670,0.000000
392.794471,3.009670,0.000000
392.796155,3.009670,0.000000
392.797964,3.009670,0.000000
392.799652,3.009670,0.000000
392.801395,3.009670,0.000000
392.803966,2.808094,0.000000
392.805732,2.808094,0.000000
392.807494,2.808094,0.000000
392.808881,2.808094,0.000000
392.810217,2.808094,0.000000
392.811753,2.808094,0.000000
392.813079,2.808094,0.000000
392.815070,2.808094,0.000000
392.817169,2.808094,0.000000
392.818923,2.808094,0.000000
392.821141,2.808094,0.000000
392.822465,2.808094,0.000000
392.823767,2.808094,0.000000
392.826074,2.808094,0.000000
392.827407,2.808094,0.000000
392.829304,2.808094,0.000000
392.832675,2.808094,0.000000
392.834285,2.808094,0.000000
392.836036,2.808094,0.000000
392.839809,2.808094,0.000000
392.841147,2.808094,0.000000
392.842714,2.808094,0.000000
392.846470,2.808094,0.000000
392.847884,2.808094,0.000000
392.849503,2.808094,0.000000
392.852596,2.970259,0.000000
392.853930,2.970259,0.000000
392.856215,2.970259,0.000000
392.859330,2.970259,0.000000
392.860626,2.970259,0.000000
392.861983,2.970259,0.000000
392.863432,2.970259,0.000000
392.866339,2.970259,0.000000
392.871510,2.970259,0.000000
392.873090,2.970259,0.000000
392.874631,2.798452,0.000000
392.876314,2.758978,0.000000
392.877610,3.159075,0.000000
392.878913,3.159075,0.000000
392.880196,3.040455,0.000000
392.881764,3.040455,0.000000
392.883118,2.814251,0.000000
392.887708,2.769010,0.000000
392.889072,3.000744,0.000000
392.890409,3.009994,0.000000
392.895358,3.010639,0.000000
392.897293,3.008490,0.000000
392.898892,3.008404,0.000000
392.902317,2.807224,0.000000
392.906310,3.160449,0.000000
392.907600,3.040730,0.000000
392.908953,3.168061,0.000000
392.910319,3.040332,0.000000
392.912005,3.009677,0.000000
392.913339,2.806335,0.000000
392.914699,2.967987,0.000000
392.916427,3.034323,0.000000
392.919748,3.009053,0.000000
392.921275,3.209090,0.000000
392.922714,3.016044,0.000000
392.924053,3.009929,0.000000
392.925507,2.806386,0.000000
392.926817,3.008077,0.000000
392.930650,2.807827,0.000000
392.932018,2.968285,0.000000
392.933484,3.000377,0.000000
392.934796,3.007695,0.000000
392.936578,3.008756,0.000000
392.937960,3.008471,0.000000
392.939413,3.008414,0.000000
392.940716,3.008017,0.000000
392.942128,2.806003,0.000000
392.943412,2.765600,0.000000
392.944841,2.797744,0.000000
392.946148,2.964349,0.000000
392.947475,2.845774,0.000000
392.948776,2.773555,0.000000
392.950123,2.959511,0.000000
392.951407,2.996702,0.000000
392.957298,2.767634,0.000000
392.958749,2.960247,0.000000
392.960089,2.960247,0.000000
392.961419,2.960247,0.000000
392.964292,2.960247,0.000000
392.965960,2.960247,0.000000
392.967423,2.960247,0.000000
392.968939,2.960247,0.000000
392.975304,2.960247,0.000000
392.978621,2.960247,0.000000
392.981065,2.960247,0.000000
392.982416,2.960247,0.000000
392.985912,2.960247,0.000000
392.991635,2.960247,0.000000
392.992986,2.960247,0.000000
392.994616,2.960247,0.000000
392.996125,2.960247,0.000000
392.997442,2.960247,0.000000
392.998713,2.960247,0.000000
393.000499,2.960247,0.000000
393.001754,2.960247,0.000000
393.003640,2.960247,0.000000
393.004912,2.960247,0.000000
393.006591,2.960247,0.000000
393.008100,2.960247,0.000000
393.009481,2.960247,0.000000
393.010767,2.960247,0.000000
393.012140,2.960247,0.000000
393.013472,2.960247,0.000000
393.014794,2.960247,0.000000
393.017187,2.960247,0.000000
393.018486,2.960247,0.000000
393.021507,2.960247,0.000000
393.022850,2.960247,0.000000
393.024245,2.960247,0.000000
393.027459,2.960247,0.000000
393.028836,2.960247,0.000000
393.030161,2.960247,0.000000
393.031428,2.960247,0.000000
393.035117,2.960247,0.000000
393.036541,2.960247,0.000000
393.038161,2.960247,0.000000
393.039478,2.960247,0.000000
393.040745,2.960247,0.000000
393.045172,2.960247,0.000000
393.046755,2.960247,0.000000
393.048042,2.960247,0.000000
393.049437,2.960247,0.000000
393.050829,2.960247,0.000000
393.052165,2.960247,0.000000
393.053408,2.960247,0.000000
393.054719,2.960247,0.000000
393.056432,2.960247,0.000000
393.057750,2.960247,0.000000
393.059079,2.960247,0.000000
393.060412,2.960247,0.000000
393.061686,2.960247,0.000000
393.063884,2.960247,0.000000
393.065242,2.960247,0.000000
393.067970,2.960247,0.000000
393.069258,2.960247,0.000000
393.070585,2.960247,0.000000
393.075134,2.960247,0.000000
393.076508,2.960247,0.000000
393.077825,2.960247,0.000000
393.079490,2.960247,0.000000
393.080761,2.960247,0.000000
393.084420,2.960247,0.000000
393.085712,2.960247,0.000000
393.087236,2.960247,0.000000
393.093741,2.960247,0.000000
393.097466,2.960247,0.000000
393.098728,2.960247,0.000000
393.100066,2.960247,0.000000
393.102428,3.046586,0.000000
393.104831,2.614917,0.000000
393.106134,2.926824,0.000000
393.111113,2.965377,0.000000
393.112470,2.965377,0.000000
393.113761,2.965377,0.000000
393.115060,2.965377,0.000000
393.119760,2.965377,0.000000
393.121110,2.965377,0.000000
393.122450,2.965377,0.000000
393.124251,2.965377,0.000000
393.125905,2.965377,0.000000
393.127170,2.799235,0.000000
393.128428,3.169207,0.000000
393.129847,3.040561,0.000000
393.131409,3.040561,0.000000
